yearID	league	teamID	franchID	Rank	G	W	L	name	park	teamNO
1954	NL	SLN	STL	6	154	72	82	St. Louis Cardinals	Sportsman's Park IV	1262
1954	AL	WS1	MIN	6	155	66	88	Washington Senators	Griffith Stadium I	1263
1955	AL	BAL	BAL	7	156	57	97	Baltimore Orioles	Memorial Stadium	1264
1955	AL	BOS	BOS	4	154	84	70	Boston Red Sox	Fenway Park II	1265
1955	NL	BRO	LAD	1	154	98	55	Brooklyn Dodgers	Ebbets Field	1266
1955	AL	CHA	CHW	3	155	91	63	Chicago White Sox	Comiskey Park	1267
1955	NL	CHN	CHC	6	154	72	81	Chicago Cubs	Wrigley Field	1268
1955	NL	CIN	CIN	5	154	75	79	Cincinnati Redlegs	Crosley Field	1269
1955	AL	CLE	CLE	2	154	93	61	Cleveland Indians	Cleveland Stadium	1270
1955	AL	DET	DET	5	154	79	75	Detroit Tigers	Briggs Stadium	1271
1955	AL	KC1	OAK	6	155	63	91	Kansas City Athletics	Municipal Stadium I	1272
1955	NL	ML1	ATL	2	154	85	69	Milwaukee Braves	County Stadium	1273
1955	NL	NY1	SFG	3	154	80	74	New York Giants	Polo Grounds IV	1274
1955	AL	NYA	NYY	1	154	96	58	New York Yankees	Yankee Stadium I	1275
1955	NL	PHI	PHI	4	154	77	77	Philadelphia Phillies	Connie Mack Stadium	1276
1955	NL	PIT	PIT	8	154	60	94	Pittsburgh Pirates	Forbes Field	1277
1955	NL	SLN	STL	7	154	68	86	St. Louis Cardinals	Sportsman's Park IV	1278
1955	AL	WS1	MIN	8	154	53	101	Washington Senators	Griffith Stadium I	1279
1956	AL	BAL	BAL	6	154	69	85	Baltimore Orioles	Memorial Stadium	1280
1956	AL	BOS	BOS	4	155	84	70	Boston Red Sox	Fenway Park II	1281
1956	NL	BRO	LAD	1	154	93	61	Brooklyn Dodgers	Ebbets Field	1282
1956	AL	CHA	CHW	3	154	85	69	Chicago White Sox	Comiskey Park	1283
1956	NL	CHN	CHC	8	157	60	94	Chicago Cubs	Wrigley Field	1284
1956	NL	CIN	CIN	3	155	91	63	Cincinnati Redlegs	Crosley Field	1285
1956	AL	CLE	CLE	2	155	88	66	Cleveland Indians	Cleveland Stadium	1286
1956	AL	DET	DET	5	155	82	72	Detroit Tigers	Briggs Stadium	1287
1956	AL	KC1	OAK	8	154	52	102	Kansas City Athletics	Municipal Stadium I	1288
1956	NL	ML1	ATL	2	155	92	62	Milwaukee Braves	County Stadium	1289
1956	NL	NY1	SFG	6	154	67	87	New York Giants	Polo Grounds IV	1290
1956	AL	NYA	NYY	1	154	97	57	New York Yankees	Yankee Stadium I	1291
1956	NL	PHI	PHI	5	154	71	83	Philadelphia Phillies	Connie Mack Stadium	1292
1956	NL	PIT	PIT	7	157	66	88	Pittsburgh Pirates	Forbes Field	1293
1956	NL	SLN	STL	4	156	76	78	St. Louis Cardinals	Sportsman's Park IV	1294
1956	AL	WS1	MIN	7	155	59	95	Washington Senators	Griffith Stadium II	1295
1957	AL	BAL	BAL	5	154	76	76	Baltimore Orioles	Memorial Stadium	1296
1957	AL	BOS	BOS	3	154	82	72	Boston Red Sox	Fenway Park II	1297
1957	NL	BRO	LAD	3	154	84	70	Brooklyn Dodgers	Ebbets Field	1298
1957	AL	CHA	CHW	2	155	90	64	Chicago White Sox	Comiskey Park	1299
1957	NL	CHN	CHC	7	156	62	92	Chicago Cubs	Wrigley Field	1300
1957	NL	CIN	CIN	4	154	80	74	Cincinnati Redlegs	Crosley Field	1301
1957	AL	CLE	CLE	6	153	76	77	Cleveland Indians	Cleveland Stadium	1302
1957	AL	DET	DET	4	154	78	76	Detroit Tigers	Briggs Stadium	1303
1957	AL	KC1	OAK	7	154	59	94	Kansas City Athletics	Municipal Stadium I	1304
1957	NL	ML1	ATL	1	155	95	59	Milwaukee Braves	County Stadium	1305
1957	NL	NY1	SFG	6	154	69	85	New York Giants	Polo Grounds IV	1306
1957	AL	NYA	NYY	1	154	98	56	New York Yankees	Yankee Stadium I	1307
1957	NL	PHI	PHI	5	156	77	77	Philadelphia Phillies	Connie Mack Stadium	1308
1957	NL	PIT	PIT	7	155	62	92	Pittsburgh Pirates	Forbes Field	1309
1957	NL	SLN	STL	2	154	87	67	St. Louis Cardinals	Sportsman's Park IV	1310
1957	AL	WS1	MIN	8	154	55	99	Washington Senators	Griffith Stadium II	1311
1958	AL	BAL	BAL	6	154	74	79	Baltimore Orioles	Memorial Stadium	1312
1958	AL	BOS	BOS	3	155	79	75	Boston Red Sox	Fenway Park II	1313
1958	AL	CHA	CHW	2	155	82	72	Chicago White Sox	Comiskey Park	1314
1958	NL	CHN	CHC	5	154	72	82	Chicago Cubs	Wrigley Field	1315
1958	NL	CIN	CIN	4	154	76	78	Cincinnati Redlegs	Crosley Field	1316
1958	AL	CLE	CLE	4	153	77	76	Cleveland Indians	Cleveland Stadium	1317
1958	AL	DET	DET	5	154	77	77	Detroit Tigers	Briggs Stadium	1318
1958	AL	KC1	OAK	7	156	73	81	Kansas City Athletics	Municipal Stadium I	1319
1958	NL	LAN	LAD	7	154	71	83	Los Angeles Dodgers	Los Angeles Memorial Coliseum	1320
1958	NL	ML1	ATL	1	154	92	62	Milwaukee Braves	County Stadium	1321
1958	AL	NYA	NYY	1	155	92	62	New York Yankees	Yankee Stadium I	1322
1958	NL	PHI	PHI	8	154	69	85	Philadelphia Phillies	Connie Mack Stadium	1323
1958	NL	PIT	PIT	2	154	84	70	Pittsburgh Pirates	Forbes Field	1324
1958	NL	SFN	SFG	3	154	80	74	San Francisco Giants	Seals Stadium	1325
1958	NL	SLN	STL	5	154	72	82	St. Louis Cardinals	Sportsman's Park IV	1326
1958	AL	WS1	MIN	8	156	61	93	Washington Senators	Griffith Stadium II	1327
1959	AL	BAL	BAL	6	155	74	80	Baltimore Orioles	Memorial Stadium	1328
1959	AL	BOS	BOS	5	154	75	79	Boston Red Sox	Fenway Park II	1329
1959	AL	CHA	CHW	1	156	94	60	Chicago White Sox	Comiskey Park	1330
1959	NL	CHN	CHC	5	155	74	80	Chicago Cubs	Wrigley Field	1331
1959	NL	CIN	CIN	5	154	74	80	Cincinnati Redlegs	Crosley Field	1332
1959	AL	CLE	CLE	2	154	89	65	Cleveland Indians	Cleveland Stadium	1333
1959	AL	DET	DET	4	154	76	78	Detroit Tigers	Briggs Stadium	1334
1959	AL	KC1	OAK	7	154	66	88	Kansas City Athletics	Municipal Stadium I	1335
1959	NL	LAN	LAD	1	156	88	68	Los Angeles Dodgers	Los Angeles Memorial Coliseum	1336
1959	NL	ML1	ATL	2	157	86	70	Milwaukee Braves	County Stadium	1337
1959	AL	NYA	NYY	3	155	79	75	New York Yankees	Yankee Stadium I	1338
1959	NL	PHI	PHI	8	155	64	90	Philadelphia Phillies	Connie Mack Stadium	1339
1959	NL	PIT	PIT	4	155	78	76	Pittsburgh Pirates	Forbes Field	1340
1959	NL	SFN	SFG	3	154	83	71	San Francisco Giants	Seals Stadium	1341
1959	NL	SLN	STL	7	154	71	83	St. Louis Cardinals	Sportsman's Park IV	1342
1959	AL	WS1	MIN	8	154	63	91	Washington Senators	Griffith Stadium II	1343
1960	AL	BAL	BAL	2	154	89	65	Baltimore Orioles	Memorial Stadium	1344
1960	AL	BOS	BOS	7	154	65	89	Boston Red Sox	Fenway Park II	1345
1960	AL	CHA	CHW	3	154	87	67	Chicago White Sox	Comiskey Park	1346
1960	NL	CHN	CHC	7	156	60	94	Chicago Cubs	Wrigley Field	1347
1960	NL	CIN	CIN	6	154	67	87	Cincinnati Reds	Crosley Field	1348
1960	AL	CLE	CLE	4	154	76	78	Cleveland Indians	Cleveland Stadium	1349
1960	AL	DET	DET	6	154	71	83	Detroit Tigers	Briggs Stadium	1350
1960	AL	KC1	OAK	8	155	58	96	Kansas City Athletics	Municipal Stadium I	1351
1960	NL	LAN	LAD	4	154	82	72	Los Angeles Dodgers	Los Angeles Memorial Coliseum	1352
1960	NL	ML1	ATL	2	154	88	66	Milwaukee Braves	County Stadium	1353
1960	AL	NYA	NYY	1	155	97	57	New York Yankees	Yankee Stadium I	1354
1960	NL	PHI	PHI	8	154	59	95	Philadelphia Phillies	Connie Mack Stadium	1355
1960	NL	PIT	PIT	1	155	95	59	Pittsburgh Pirates	Forbes Field	1356
1960	NL	SFN	SFG	5	156	79	75	San Francisco Giants	Candlestick Park	1357
1960	NL	SLN	STL	3	155	86	68	St. Louis Cardinals	Sportsman's Park IV	1358
1960	AL	WS1	MIN	5	154	73	81	Washington Senators	Griffith Stadium II	1359
1961	AL	BAL	BAL	3	163	95	67	Baltimore Orioles	Memorial Stadium	1360
